Unnamed: 0,addr,latitude,longitude
519,은평구 증산동 174-1,37.5823686,126.907617
520,은평구 증산동 222-6,37.5784727,126.9020117
521,종로구 부암동 155-3,37.5962687,126.9643647
522,종로구 사직동 262-85,37.57451810000001,126.9667136
523,중랑구 면목동 145-57,37.5888555,127.0802584
524,종로구 와룡동 12-2,37.5772491,126.9907414
525,종로구 와룡동 5-10,37.5770974,126.9897378
526,중구 인현동2가 142-1,37.5644843,126.99697240000002
527,중구 정동 15-1,37.5680057,126.9715489
528,중구 충무로5가 21- ,37.56379129999999,126.9997997
529,용산구 효창동 255- ,37.5451839,126.9602385
530,서초구 양재동 5-6,37.5148787,127.0657218
531,중구 신당동 297-17,37.5608219,127.01330729999998
532,용산구 청파동2가 134- ,37.544874,126.9629202
533,용산구 서계동 226-3,37.553549,126.9682787
534,용산구 원효로3가 1-139,37.5348261,126.9567784
535,용산구 도원동 21- ,37.5371846,126.9548005
536,용산구 후암동 190-1,37.5478993,126.9765714
537,용산구 용산동5가 2-4,37.5284721,126.9696181
538,서초구 방배동 795-16,37.4936735,126.9895771
539,광진구 구의동 227-13,37.5428729,127.0911065
540,서초구 서초동 1426-13,37.4826375,127.0185868
541,서초구 서초동 1577-12,37.4899185,127.0140682
542,성동구 사근동 102-26,37.5539817,127.0463602
543,광진구 중곡동 695- ,37.56848370000001,127.0802797
544,서초구 양재동 81- ,37.47815720000001,127.03962659999998
545,성북구 길음동 21-72,37.6087843,127.0294154
546,성북구 돈암동 30-53,37.6011305,127.0215961
547,성북구 동소문동6가 116-1,37.5927489,127.0156503
548,성북구 보문동7가 137- ,37.5778912,127.0229043
549,송파구 잠실동 305-11,37.5045604,127.0773808
550,송파구 장지동 645-13,37.4754423,127.1274713
551,송파구 풍납동 401-6,37.5269703,127.11800359999998
552,양천구 목동 121-4,37.5452704,126.8822176
553,관악구 봉천동 726-10,37.4931744,126.926701
554,관악구 봉천동 1595-9,37.4746209,126.9532198
555,강동구 성내동 434-13,37.5269331,127.1299105
556,관악구 봉천동 1663-11,37.478818200000006,126.95838940000002
557,관악구 봉천동 947-12,37.4834655,126.9385351
558,관악구 봉천동 948-17,37.4841271,126.9385615
559,성동구 금호동2가 9-1,37.5540403,127.0175746
560,서초구 서초동 1719-1,37.4927591,127.0077929
561,종로구 중학동 39-1,37.5754333,126.9794586
562,종로구 평창동 80-1,37.609699,126.9745465
563,중랑구 망우동 523-4,37.5909704,127.0939065
564,중랑구 면목동 161-17,37.583985,127.0800935
565,중랑구 망우동 458-5,37.59472870000001,127.0993106
566,중랑구 면목동 146-72,37.5872467,127.0802289
567,중랑구 면목동 166-47,37.5814265,127.0823648
568,중랑구 면목동 169-3,37.5792483,127.0793176
569,중랑구 면목동 175-1,37.5863141,127.0796141
570,중랑구 상봉동 109-45,37.5926475,127.0849656
571,중랑구 면목동 528-5,37.5798842,127.0921062
572,중랑구 묵동 181-64,37.6077905,127.0785809
573,중랑구 묵동 244-151,37.6092768,127.0776413
574,중랑구 상봉동 100- ,37.5970004,127.086967
575,중랑구 상봉동 137-8,37.592598,127.0718991
576,중랑구 신내동 352- ,37.6141343,127.1009249
577,중랑구 신내동 347-2,37.6146214,127.1019762
578,노원구 상계동 114- ,37.6776396,127.0875871
579,동대문구 신설동 109-7,37.5720107,127.0236657
580,강남구 삼성동 97-1,37.51844570000001,127.0647356
581,강남구 삼성동 113-4,37.5106666,127.0467525
582,강남구 삼성동 128-17,37.5085479,127.0552876
583,노원구 상계동 151-1,37.6687333,127.076544
584,노원구 상계동 762-1,37.6687333,127.076544
585,강남구 삼성동 91-28,37.5156434,127.0599895
586,강남구 세곡동 21-3,37.4671175,127.1187011
587,강남구 수서동 522-1,37.484066,127.0950508
588,중구 신당동 351-104,37.5504395,127.0134316
589,중구 신당동 333-771,37.5550324,127.0168712
590,마포구 성산동 113-2,37.5624654,126.9154085
591,종로구 누상동 2-3,37.5816545,126.9655703
592,중구 만리동2가 2- ,37.5563186,126.9640159
593,중구 의주로2가 16-4,37.5605679,126.9693747
594,중구 신당동 123-1,37.563886,127.0187681
595,중구 신당동 844-10,37.5486383,127.0102878
596,양천구 신정동 743-20,37.5092924,126.8418454
597,양천구 신정동 1007-8,37.5227345,126.8649251
598,양천구 신정동 943-15,37.5231029,126.851947
599,양천구 신정동 872-5,37.5281696,126.8536689
600,구로구 궁동 237-6,37.4963721,126.8250298
601,양천구 목동 709-1,37.5427029,126.863283
602,양천구 신정동 151-20,37.5107258,126.8710366
603,양천구 신정동 161-5,37.50588870000001,126.8708622
604,양천구 신정동 323-12,37.5158652,126.8627783
605,용산구 이촌동 302-79,37.5215579,126.965389
606,용산구 이태원동 126-3,37.5344729,126.9960521
607,용산구 청파동1가 180- ,37.547526,126.9699206
608,용산구 한강로3가동 40-15,37.5248477,126.9632494
609,도봉구 쌍문동 715-1,37.6606568,127.04143229999998
610,도봉구 창동 643-2,37.6442804,127.032671
611,종로구 공평동 55-1,37.5706703,126.9825395
612,양천구 신월동 568-45,37.5161038,126.8437043
613,영등포구 양평1동 1-2,37.5211363,126.89164540000002
614,양천구 목동 909-3,37.5380289,126.8844377
615,성동구 상왕십리동 14-14,37.57145560000001,127.023806
616,서대문구 연희동 736- ,37.57746760000001,126.9309182
617,성동구 마장동 610-13,37.5718415,127.0384555
618,성북구 동소문동5가 65-1,37.5923967,127.016327
619,도봉구 창동 504-33,37.6320326,127.0408139
620,영등포구 양평동5가 121-2,37.5415779,126.894443
621,서대문구 홍은동 9-685,37.5986499,126.9474028
622,관악구 봉천동 234-1,37.469092,126.9597566
623,서대문구 북가좌동 352-7,37.5839354,126.9107285
624,영등포구 양평1동 19-4,37.5228124,126.8838625
625,강동구 천호동 31-10,37.5473345,127.1429257
626,강동구 천호동 458-4,37.5394292,127.1223385
627,강북구 미아동 746-3,37.6228053,127.0192318
628,강북구 미아동 197-14,37.62649879999999,127.02649
629,강북구 미아동 203-2,37.6293096,127.0245688
630,동대문구 장안동 449- ,37.5638395,127.0680212
631,강북구 미아동 62-7,37.61573610000001,127.0296318
632,강북구 미아동 682-12,37.61810850000001,127.0218118
633,강북구 미아동 317-3,37.6225379,127.0272467
634,강북구 미아동 374-8,37.6174181,127.02911709999998
635,강북구 미아동 760-124,37.6244592,127.018676
636,강북구 미아동 135-13,37.6200604,127.0289906
637,강북구 번동 410-94,37.6355744,127.0330219
638,강북구 번동 436-38,37.6350358,127.0313238
639,강북구 수유동 252-228,37.6445731,127.0238071
640,강북구 수유동 277-20,37.6464018,127.0153418
641,강북구 수유동 168-3,37.6421008,127.029665
642,강북구 수유동 392- ,37.64015300000001,127.0172102
643,강북구 수유동 47-2,37.6348949,127.0229401
644,강서구 가양동 281-1,37.5694122,126.8390263
645,강서구 가양동 54-6,37.5654445,126.8460499
646,강서구 가양동 58-2,37.566424100000006,126.8457658
647,강서구 공항동 7-5,37.5609816,126.8171096
648,강서구 공항동 61-100,37.55721670000001,126.8100602
649,구로구 구로동 106-5,37.4974946,126.8924735
650,강북구 번동 112- ,37.6215803,127.0455913
651,강북구 수유동 440-36,37.6362455,127.0128312
652,구로구 구로동 147-7,37.49086320000001,126.8931174
653,구로구 구로동 602-6,37.5025542,126.879877
654,구로구 오류동 6-42,37.4950019,126.8407089
655,구로구 오류동 77-10,37.4933902,126.8384739
656,구로구 오류동 81-29,37.4944065,126.8394543
657,구로구 오류동 115-1,37.4916117,126.830555
658,노원구 공릉동 596-10,37.6202485,127.0751456
659,노원구 공릉동 26-44,37.6396117,127.1104518
660,노원구 공릉동 230-17,37.625884,127.0855676
661,노원구 상계동 1205-7,37.6866258,127.0558254
662,노원구 상계동 387-212,37.6583214,127.0711318
663,노원구 상계동 718-2,37.6559058,127.066235
664,노원구 상계동 706-2,37.654979,127.0586116
665,노원구 월계동 295-4,37.6287495,127.0572452
666,노원구 월계동 364-2,37.6257381,127.0599301
667,노원구 월계동 935- ,37.6244434,127.0506046
668,노원구 중계동 366-8,37.6513169,127.07721709999998
669,노원구 하계동 141-3,37.6335834,127.0723105
670,노원구 하계동 243-3,37.6421255,127.0704003
671,강서구 가양동 151-1,37.5697606,126.8418131
672,마포구 도화동 174-1,37.5420321,126.9486688
673,노원구 공릉동 649-14,37.61961270000001,127.0807493
674,마포구 동교동 156-4,37.5575104,126.924073
675,마포구 동교동 160-5,37.5556599,126.9215473
676,영등포구 양평1동 23-1,37.5357611,126.8945522
677,도봉구 도봉동 298-2,37.6883408,127.0453588
678,도봉구 도봉동 629- ,37.6790689,127.049758
679,도봉구 방학동 671-2,37.6622976,127.0354367
680,도봉구 방학동 691-3,37.6630412,127.0364636
681,도봉구 방학동 705-15,37.6674106,127.0436551
682,도봉구 방학동 706-7,37.66643070000001,127.0434662
683,도봉구 방학동 724-5,37.6623334,127.0475743
684,동작구 노량진동 267-2,37.5130174,126.9346797
685,동대문구 휘경동 317-55,37.5884766,127.05740729999998
686,동대문구 휘경동 34-10,37.5912057,127.06715049999998
687,동대문구 휘경동 43-79,37.5843906,127.0677081
688,동작구 사당동 1007-47,37.4830876,126.9814345
689,동작구 사당동 266-4,37.48317720000001,126.9736081
690,동작구 사당동 206-6,37.487325,126.9667377
691,동작구 사당동 86-3,37.4887494,126.9819695
692,동작구 상도동 33-1,37.5042017,126.94651709999998
693,동작구 상도동 190-1,37.5026803,126.9350686
694,마포구 서교동 403-15,37.5500948,126.9211215
695,동작구 상도1동 633-23,37.50388570000001,126.9502304
696,강남구 청담동 147- ,37.5296352,127.0449225
697,송파구 오금동 97-10,37.5075815,127.1362899
698,중구 저동1가 39-3,37.564505,126.9875181
699,구로구 구로동 806-44,37.4857153,126.8864324
700,구로구 고척동 9-14,37.5059515,126.8518872
701,관악구 신림동 1477-5,37.4777778,126.9144003
702,관악구 신림동 1569-8,37.4816436,126.91498190000002
703,관악구 신림동 112-47,37.4737333,126.9348434
704,관악구 신림동 406-6,37.4747217,126.9353666
705,관악구 신림동 616-1,37.4733755,126.9188007
706,관악구 신림동 497-5,37.48874970000001,126.91674740000002
707,강동구 암사동 441-14,37.555044,127.1296477
708,강서구 화곡동 402-1,37.5401963,126.8412272
709,관악구 신림동 1428-1,37.4887933,126.9284635
710,관악구 신림동 666-14,37.464943100000006,126.9196854
711,관악구 신림동 1514-1,37.4710711,126.93433629999998
712,관악구 신림동 1641-58,37.48038029999999,126.9307002
713,관악구 봉천동 883-12,37.4815458,126.9478851
714,광진구 구의동 73-4,37.5495561,127.0910243
715,광진구 구의동 201-8,37.54151450000001,127.095018
716,광진구 구의동 203-9,37.543796,127.0925554
717,광진구 구의동 251-177,37.5411897,127.0839887
718,광진구 구의동 546-10,37.5340027,127.0946386
719,광진구 구의동 587-10,37.5377909,127.0913697
720,광진구 구의동 134-53,37.55506629999999,127.0716027
721,광진구 구의동 473-1,37.5578111,127.07704270000002
722,광진구 능동 236-4,37.555521,127.0825271
723,광진구 능동 255-2,37.553791,127.0870852
724,광진구 능동 315-18,37.55232879999999,127.07749009999998
725,광진구 모진동 2-13,37.5450881,127.0803578
726,광진구 자양동 677-5,37.53134160000001,127.0858438
727,광진구 자양동 227-4,37.5381021,127.075907
728,광진구 중곡동 58-17,37.55971160000001,127.0878852
729,광진구 중곡동 186-6,37.5692708,127.07904170000002
730,광진구 중곡동 235-2,37.5658162,127.077709
731,광진구 구의동 57-62,37.5502766,127.0912753
732,광진구 노유동 236-147,37.5373518,127.0616219
733,광진구 중곡동 605-4,37.5703098,127.0864658
734,광진구 중곡동 236-5,37.567415,127.0779691
735,구로구 가리봉동 90-2,37.48362589999999,126.8869394
736,관악구 봉천동 37-82,37.4872506,126.9580611
737,관악구 남현동 1054-6,37.4756014,126.9725246
738,중구 신당동 217-1,37.569440500000006,127.0117668
739,중구 신당동 217-91,37.5694774,127.0151168
740,중구 신당동 217-92,37.5695077,127.0138223
741,종로구 관훈동 197-28,37.573039,126.9853626
742,종로구 관훈동 182-2,37.5739876,126.9841488
743,종로구 경운동 88- ,37.5752852,126.98621509999998
744,중구 신당동 775- ,37.56863720000001,127.0114297
745,중구 신당동 777- ,37.56874129999999,127.0119142
746,중구 을지로6가 17-10,37.569095,127.0063104
747,중구 을지로6가 17-360,37.56937360000001,127.0059058
748,중구 을지로6가 17-4,37.569052,127.0068464
749,중구 을지로6가 18-185,37.5681798,127.0085206
750,중구 주교동 118-3,37.5680995,126.9984725
751,중구 주교동 19-1,37.5687662,127.0012594
752,중구 주교동 19-1,37.5687186,127.0003071
753,중구 명동1가 54-12,37.563793200000006,126.9838322
754,중구 봉래동2가 122- ,37.5584873,126.9696669
755,중구 소공동 110- ,37.564223,126.978639
756,광진구 화양동 7-38,37.5409903,127.0692499
757,광진구 화양동 7-42,37.5408781,127.0695312
758,광진구 화양동 11-1,37.5428094,127.0709418
759,중구 다동 10- ,37.5685472,126.9818108
760,광진구 화양동 45-77,37.54210429999999,127.06642920000002
761,광진구 화양동 48-19,37.5416601,127.0671726
762,광진구 화양동 48-28,37.5414576,127.0676825
763,광진구 화양동 48-31,37.5413753,127.0678442
764,광진구 화양동 48-33,37.5413449,127.0679861
765,중구 명동1가 1-3,37.5643456,126.9862297
766,광진구 화양동 7-11,37.5408493,127.06966640000002
767,광진구 화양동 7-6,37.54121110000001,127.0685453
768,광진구 화양동 7-28,37.5411819,127.0686827
769,광진구 화양동 7-33,37.5410872,127.0689857
770,광진구 화양동 8-101,37.5410777,127.0695737
771,광진구 화양동 9-91,37.5414992,127.0687206
772,광진구 화양동 42-16,37.5426788,127.0647306
773,광진구 화양동 44-59,37.5424304,127.065507
774,광진구 화양동 48-23,37.541817,127.06677859999998
775,광진구 화양동 7-29,37.5411049,127.0688248
776,광진구 화양동 49-3,37.5419644,127.066141
777,광진구 화양동 48-28,37.5415197,127.06763909999998
778,광진구 화양동 24-15,37.5460914,127.0665011
779,광진구 화양동 119-4,37.5476947,127.0706165
780,광진구 화양동 9-66,37.5426443,127.0694996
781,광진구 화양동 6-2,37.5404213,127.0701244
782,광진구 화양동 8-27,37.54120560000001,127.0698486
783,광진구 화양동 226- ,37.5470755,127.0734307
784,동대문구 신설동 100-29,37.57113629999999,127.0270255
785,동대문구 용두동 26-14,37.577263,127.0386536
786,동대문구 용두동 33-1,37.5745794,127.0386775
787,동대문구 용두동 119-1,37.5775973,127.0309985
788,동대문구 제기동 1132- ,37.5783951,127.0375652
789,동대문구 전농동 620-69,37.5799297,127.0460977
790,동대문구 전농동 10- ,37.5774709,127.0589115
791,동대문구 답십리동 21-17,37.5679133,127.0576679
792,동대문구 답십리동 465-6,37.5704234,127.0487845
793,영등포구 여의도동 14- ,37.5303351,126.91964679999998
794,영등포구 여의도동 17-4,37.5275713,126.9162941
795,영등포구 여의도동 48-1,37.5177569,126.9275385
796,동작구 상도동 353-2,37.5011694,126.9335521
797,동작구 상도동 121-21,37.4934348,126.9566039
798,동작구 상도동 468-1,37.4983349,126.9514148
799,동작구 신대방동 686-44,37.4871704,126.9055318
800,동작구 상도동 103-1,37.4948751,126.9614325
801,마포구 공덕동 105-128,37.5505569,126.9556458
802,동작구 노량진동 148-8,37.5135967,126.9448389
803,마포구 대흥동 337-32,37.5461694,126.9400567
804,마포구 망원동 481-3,37.5587364,126.9072727
805,마포구 성산동 228-7,37.5597715,126.91718020000002
806,동대문구 휘경동 267-10,37.5896737,127.0594818
807,동대문구 휘경동 413-6,37.5629939,127.0587893
808,동대문구 답십리동 1-478,37.5761887,127.067199
809,동대문구 청량리동 205-776,37.5910367,127.0412328
810,성동구 성수동2가 284-108,37.5505877,127.052331
811,성북구 장위동 44-3,37.6133141,127.06066
812,성북구 하월곡동 88-681,37.6079293,127.0304037
813,중랑구 신내동 359-6,37.613089,127.10093700000002
814,중랑구 망우동 340-16,37.6006656,127.1018842
815,용산구 이태원동 72-34,37.5341566,126.9922178
816,영등포구 신길동 4936-0,37.5084073,126.918242
817,영등포구 양평동 1-1,37.5212123,126.8915845
818,성동구 응봉동 1540- ,37.5480928,127.0296312
819,동대문구 신설동 109-4,37.5738289,127.0242
820,성동구 금호동4가 1122- ,37.5481773,127.020555
821,동대문구 용두동 696-1,37.5747647,127.0348371
